adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/hPVhu2lEMCCDthLVuQkjSYukjLw.jpg,[18],1437515,en,"Please, Don’t Cry",A professional mourner goes to what seems just another job when she begins to suspect that the deceased might be tied to her forgotten past.,21.144,/MDMGJP5Q5qdeCwcvHt4SDGfclH.jpg,2025-03-15,"Please, Don’t Cry",False,0.0,0
False,/8UKS1fmoReGfVPY2yQ2V5lO29VT.jpg,[],1427653,en,Departures,"A must-see northern comedy-drama that dissects a toxic relationship with humor and raw emotion. Inspired by real heartbreak, this Manchester-made feature follows Benji, who meets the elusive and dominant Jake at an airport check-out gate. What begins as thrilling monthly getaways to Amsterdam soon unravels into a doomed power dynamic. Struggling to move on after being dumped, Benji spirals into addiction and fleeting hook-ups, haunted by the love he lost. Created by a collective of working-class LGBT+ filmmakers, Departures is a darkly comic, emotionally charged journey—think Shirley Valentine meets LGBTQ Trainspotting.",21.134,/f7tWiwedxyIMg69D41deC8SxmxG.jpg,2025-03-15,Departures,False,0.0,0
False,/laD4ZdufQLdZxOXImBQarzokIu6.jpg,"[14, 10749]",1426343,en,Neverwhen,"As a young lady prepares to leave behind her childhood home, a playful and enigmatic elf from her past invites her into a nostalgic game of hide and seek.",21.13,/aToFeUkgGl2L7xSfb8r0hBbalx5.jpg,2025-03-15,Neverwhen,False,0.0,0
False,/rOSH3F08LnpJch7QEuq3BpCjxhV.jpg,"[18, 10751]",1424897,en,Sidelines,"When a young boy falls in love with a sport, he quickly realises that the only reason he did was for his father.",21.129,/58pEKxrmCuetOe4Xs37k3ZZOC0O.jpg,2025-03-15,Sidelines,False,0.0,0
False,,[],1423299,en,Mother at Sixty,An accomplished single mother's grand retirement plans fall flat as decades-long familial sentiments come to the fore.,21.129,,2025-03-14,Mother at Sixty,False,0.0,0
False,,[],1423295,en,Nanay's Frankenstein,"Emman, a young cyclist and delivery boy, races for everyday survival, pedaling through each struggle to build the bike of his dreams. Backed only by his sheer determination and his mother's familiar love; it's a race against the odds to reach the finish line.",21.129,,2025-03-15,Nanay's Frankenstein,False,0.0,0
False,/yZAZEIin8xhg7Jy3ABVQLJlCy88.jpg,[],1420492,id,Jenuh Eksistensialisme,Three female students discusses existentialism while trapped in their classroom.,21.127,/kJGpgrsxW7ggv87vMQ1sJ6BQbAj.jpg,2025-03-15,Jenuh Eksistensialisme,False,0.0,0
False,/tMu0mt67XkCbTb6LbLFQdipox2l.jpg,"[878, 9648, 53]",1420234,en,Reincarnation,"""A man is confronted with a haunting reality as he uncovers dark secrets about his identity and the truth behind his mysterious circumstances.""",21.127,/4f0yXq68ukd5VBQGustyimX9ojz.jpg,2025-03-15,Reincarnation,False,0.0,0
False,/hrD0lZ9pzOtp2Pr3TyF1xFhqyi4.jpg,"[18, 27]",1418112,id,Beneath The Tall Tree's Gaze,,21.123,/oVIJMEEO5elDaaFf9gyBP3HEl6M.jpg,2025-03-15,Beneath The Tall Tree's Gaze,False,0.0,0
False,,"[18, 53]",1411411,en,A Day,A young boxer must confront his family's traumatic past when his estranged older brother is released from prison.,21.118,/cVY0jS7iRs1TQwSMQAfufKJh9sd.jpg,2025-03-15,A Day,False,0.0,0
False,/qQn52VABdwlsHgsRT1RoWsMR3cO.jpg,"[10749, 35]",1404722,zh,真爱营业,"Influencer couple Xu Xiaoli and her ""hired boyfriend"" Hao Zha face a fan crisis and pressure from their boss. In response, Xu Xiaoli plans a fake wedding, but when Hao Zha unexpectedly disappears, she embarks on a wild chase to find him. Will their relationship survive the chaos?",21.109,/lEnfI1fM97TYUSj4NykkUwI1yYF.jpg,2025-03-15,"Liar, Liar, Love is on Fire",False,0.0,0
False,/9JwHIV82IQOhUTV8w1FlFQnKBZC.jpg,"[53, 35]",1399893,en,Dead-Weight,"When three high school graduates supply booze for the big party, they discover their cargo isn't what they expected.",21.104,/7FIlPqSh9i8uSmyrimpRj6rbWag.jpg,2025-03-15,Dead-Weight,False,0.0,0
False,/y0VkevEaXZAEgDW83iwrelTeBKK.jpg,"[18, 10751]",1047884,zh,我家的事,"Elder sister, Spring, seeks her origins before heading to university, Autumn, the mother, grapples with conceiving a child through artificial insemination, Summer, the younger brother, tries to engage with a paternal figure he barely knows just before his military service, and Winter, the father, desperately tries to change his fate as problems mount up.",21.08,/kLI40epleDwfcpLRC6hAAQUerA4.jpg,2025-03-15,Family Matters,False,0.0,0
False,/n8HIfpC7nsVOrK8dWb8DHl01jQM.jpg,[99],1368096,fr,Vodu Entre deux mondes,"Voodoo tradition is too often victim of misperceptions and stereotypes in the Western imagination. In Togo, Voodoo is revealed in all its splendour and complexity. Through spectacular ceremonies, consultations and rites, an intimate connection is revealed that unites the visible world with that of invisible forces. By giving a voice to those who live and practise Voodoo, an authentic and nuanced perspective emerges, revealing the richness of this mysterious spirituality. It's a genuine burst of curiosity about a living heritage and the sumptuousness of its traditions.",21.069,/pgFFAiInWaxkK3DDceITw3wUPKM.jpg,2025-03-15,Vodu Between two worlds,False,0.0,0
False,,[10402],1359744,en,Myself Two Seconds to Cry,"The digital presence left by people I knew who died young has vanished.  Songs they’ve uploaded, photo albums, public diary entries, all deleted and all that’s left is generic obituaries.  When I think of these people, I think of a place. With two cameras, I’m capturing the outline of a memory we shared there in present and in past.",21.06,/cnqztuI8rYP2XkGDvhMUmLbqnNe.jpg,2025-03-15,Myself Two Seconds to Cry,False,0.0,0
False,/pr1tVdPrFUn85fBsA1q5DreDjqd.jpg,"[27, 10749]",1340727,en,Afterwards,A young man receives advice from his deceased grandfather about the afterlife when he suddenly starts to see said advice materialize.,21.046,/nR5oqvfkWw94vVChRRiZRwEXhCL.jpg,2025-03-15,Afterwards,False,0.0,0
False,,[],1325495,ja,逃走,"Follows the final days of left-wing terrorist Satoshi Kirishima, who died in 2024 after evading capture for 49 years.",21.032,/l8v8L2OC95tB4za2oex6wye4TwW.jpg,2025-03-15,The Escape,False,0.0,0
False,/xrahxwR14YhmrvH8kC4j1jpozpy.jpg,"[18, 27]",1315476,bg,Paradiso,"Inside a cold and rusty bunker, Irina and Georgi endure the aftermath of a nuclear holocaust. Georgi´s heavy radiation sickness and imminent death prompts Irina to repair his old and beloved guitar so he can hear it one last time.",21.02,/jN5fvKt25DtWVoPTRaEQgGmmMqd.jpg,2025-03-15,Paradiso,False,0.0,0
False,/m6VEymThX62GkUVCBnSykRAS9cG.jpg,[10402],1286773,de,The Metropolitan Opera: Fidelio,"Following a string of awe-inspiring Met performances, soprano Lise Davidsen stars as Leonore, who risks everything to save her husband from the clutches of tyranny.",20.983,/9DU8GX7tiIZQQ15MY4b44Rtgnba.jpg,2025-03-15,The Metropolitan Opera: Fidelio,False,0.0,0
False,/87GU2ifjNYtgYtcRH1NNH1P4ODo.jpg,"[18, 35, 10749]",1064213,en,Anora,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",20.921,/qh8m8Udz0sCa5gy9VaqfHPh0yPM.jpg,2024-10-14,Anora,False,7.1,1711
False,,[10402],1444253,en,You're on Your Own,"A woman reflects on her wedding decision, lost in thought as she unwinds in a warm, candlelit bath. - Lyric video for Alicia Rose's ""You're on Your Own""",20.664,/tq122o6f4gX8zvZdOmUKbfUDUG2.jpg,2025-03-14,You're on Your Own,False,0.0,0
False,/cbHknYUuWPHzGkNy9lJbgHFwxnr.jpg,[99],1443993,en,England’s Lions: The New Generation,"Chronicles the experiences of England’s emerging football stars as they navigate the immense pressure and glory of representing their country. The film provides intimate access to these players’ journeys, from their grassroots beginnings to the cauldron of the European Championships.",20.664,,2025-03-15,England’s Lions: The New Generation,False,0.0,0
False,/2Z4al2iD2a0hY79EtlAQ3VKSRGs.jpg,[99],1443907,et,Leelo: Ükskord me naerame niikuinii,Documentary about Leelo Tungal.,20.664,/13dDu0bsvguXyk8gJj0jiODTqES.jpg,2025-03-14,"We'll Laugh in the End, No Matter What",False,0.0,0
False,/1w8kutrRucTd3wlYyu5QlUDMiG1.jpg,"[12, 10751, 16]",762509,en,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",18.25,/lurEK87kukWNaHd0zYnsi3yzJrs.jpg,2024-12-18,Mufasa: The Lion King,False,7.5,1632
False,/hNA73rnG4PjSwgojaC2gbO1f8Rt.jpg,"[878, 35, 12]",696506,en,Mickey 17,"Unlikely hero Mickey Barnes finds himself in the extraordinary circumstance of working for an employer who demands the ultimate commitment to the job… to die, for a living.",17.87,/edKpE9B5qN3e559OuMCLZdW1iBZ.jpg,2025-02-28,Mickey 17,False,6.996,548
False,/zo8CIjJ2nfNOevqNajwMRO6Hwka.jpg,"[16, 12, 10751, 35]",1241982,en,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",17.797,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,2024-11-21,Moana 2,False,7.154,1894
False,/zOpe0eHsq0A2NvNyBbtT6sj53qV.jpg,"[28, 878, 35, 10751, 12, 14]",939243,en,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",17.029,/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,2024-12-19,Sonic the Hedgehog 3,False,7.7,2175
False,/zdNiCWClNFjFvl8KQ5sTlOKmBAB.jpg,[27],1286663,en,Control Freak,"A motivational speaker, plagued by an uncontrollable itch on her head, becomes infected with a parasitic demon from her homeland.",16.026,/kmQb07CrOddVGV0Q73aeU4e8I18.jpg,2025-03-13,Control Freak,False,6.5,13
False,,[35],1443480,de,Der geräderte Mensch,,15.11,/4gQ2ZnfZ6u6WB9iWmWm9sLCLqm1.jpg,2025-03-16,Der geräderte Mensch,False,0.0,0
False,/cShaLua5ZlSGlP5esqsJ1dTBrWi.jpg,"[18, 36]",1442915,bg,Залог,"Before the Liberation, during the years of the exiled Bulgarian revolutionaries in Romania, the Major and the Prime Minister once shared the same ideals, the same home, and even the same woman. Today, the Major orchestrates a conspiracy to overthrow the government led by his former friend, the Prime Minister. The head of state must be assassinated, and the Prince – dethroned. The woman is part of the plot, but she will try to prevent the fratricide.",15.11,/aqsDDMTnmTZwbbZmDepqLFPdoiZ.jpg,2025-03-16,Bet,False,0.0,0
False,/3IcE36HHehBWHDRXSoEQ6hl5ei8.jpg,[18],1440083,es,Marciano García,,15.107,/sdGwrjlFO9NII5mPKf57kCjX9VD.jpg,2025-03-16,Marciano García,False,0.0,0
False,,[],1439526,en,Full Out,"In 19th-century Paris at the Salpêtrière Hospital, patients were hypnotized onstage to reproduce the symptoms of hysteria for public audiences. Over a century later, high school cheerleaders are fainting en masse.",15.107,/eXvVjE5RyNKbxHCmmj1DLu55GKe.jpg,2025-03-16,Full Out,False,0.0,0
False,,[],1439514,en,The Phalanx,"Letters from the Ceresco community trace the fragility of harmony, the dream of life in association. Members of the phalanx drift apart, lingering in private corners, suspended in speculative time.",15.107,/4wgiJBrpvLh9kOe8feXd5MxLbzW.jpg,2025-03-16,The Phalanx,False,0.0,0
False,,[],1439509,en,Songs Overheard in the Shadows,"Balanced on the edge of what is visible, everything comes from nothingness and returns to nothingness. Strands of consciousness trying to convene with each other. Forms of personal significance in a time of crisis, set free into random motion through chance operations. Recurring details point towards a center.",15.107,/3Cgx8CMlZ8BL4ayG9fzZYuK5fYZ.jpg,2025-03-16,Songs Overheard in the Shadows,False,0.0,0
False,/nhjXe1Gb3Hq8Q5COjsY7ehZyJl4.jpg,"[18, 35, 53, 28]",1438267,he,גמד מחמד 4,"Four years have passed since Kfar and Gamadi's last fight, which ended in Gamadi's defeat. As time passes, the neverending threat of Gamadi seems to haunt Kfar, and leads him into a life revolving around the constant seek of revenge, violence and hate. And now with Piggy, his best friend, leaving to join the army. Kfar is left to deal with Gamadi on his own.",15.103,/9jw0tNgP3pRCq3WioDDbjwOI1n4.jpg,2025-03-16,Gamad Machmad 4,False,0.0,0
False,/6J259Zuq09Bt2PLUNeTS5a3DwLZ.jpg,"[28, 53]",1212855,en,Fight or Flight,A mercenary takes on the job of tracking down a target on a plane but must protect her when they're surrounded by people trying to kill both of them.,15.053,/x4nWnfgJvL045rcUCSJzfgIIY9i.jpg,2025-03-13,Fight or Flight,False,7.087,23
False,/24II8yR2KZe5tHRIcGPh6mUslqc.jpg,"[10749, 35]",1444744,ta,கொஞ்சம் காதல் கொஞ்சம் மோதல்,"the Story Revolves Around a Young Man and a Young Woman, Who Pretend to Be Rich in Order to Impress Each Other. According to Them, Money is the Key to Happiness. But, One Day They Find Out That Neither of Them is  Rich. This Bitter Truth Makes Them Feel Disappointed and They Are Parted. Later, They Meet an Elderly Couple Who Share Selfless Love With One Another. The Husband Lives for the Wife and the Wife Lives for the Husband. Their Deep and True Love Impacts the Young Couple. The Conclusion of the Story is Marked by the Profound Transformation in the Young Couple's Mindset, Inspired by the Old Couple's Enduring Love.",14.76,/4Krf4LofZhh6naXxqTczXmQsDic.jpg,2025-03-14,Konjam Kadhal Konjam Modhal,False,0.0,0
False,,"[18, 9648]",1444686,de,Charon,,14.76,/AaWcKpzEstnN2pexQRRFcaZC38t.jpg,2025-03-15,Charon,False,0.0,0
False,/k9Iw1EIVkPrhEbEn6Pxbj59izOG.jpg,"[80, 18]",1444425,pa,ਛੇ-ਛੇ,"A student in Canada faces charges in her husband's death after allegedly deceiving him for visa purposes, highlighting immigrant families' desperate pursuit of opportunities.",14.76,/nYHk4K1mDWPYMK7C52DSkfoG98X.jpg,2025-03-14,Six Each,False,0.0,0
False,,[],1444332,es,"Y por si fuera poco, Godard","Julio, a young man in his twenties, is in a relationship with Gladys, an older woman worried about not appearing like his mother. Amid hidden feelings and the complexities of love, they discover in a downtown café that they have more in common than they ever imagined.",14.76,/eeieVMafshP9PgwnAze9d9McoDT.jpg,2025-03-15,"Y por si fuera poco, Godard",False,0.0,0
False,,[],1444331,es,Final,"One room, two girls. They would be the perfect elements for a new sapphic love story, except for Alex and Pau, which is the end of it all. Both try to “do it right”, but this was never synonymous with easy.",14.76,/nSNOzbstoR0dW960oT1c33qGiYz.jpg,2025-03-16,Final,False,0.0,0
False,/ywe9S1cOyIhR5yWzK7511NuQ2YX.jpg,"[28, 53, 878]",822119,en,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",14.42,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg,2025-02-12,Captain America: Brave New World,False,6.163,1027
False,/mAuqcQLRqliNatDF9R4a3dz7sss.jpg,[18],1171153,de,Köln 75,"Behind one of the best-selling jazz records of all time, Keith Jarrett’s 1975 Köln Concert, how it almost didn’t happen, and how one formidable German teenager, Vera Brandes, breaks every boundary to set the conditions for the creation of a masterpiece. Vera, still in high school when she started producing and promoting music concerts in Cologne, puts everything on the line to put on this show. But Vera believes in the power of music, and she’s never seen anyone play like Keith Jarrett before.",14.404,/6ZvdCexhNarRsZVDShialfsK5lf.jpg,2025-03-13,Köln 75,False,7.3,5
